Tipo Muert.,Zona,Subzona,Distrito,Circuito,Cod. Subcircu,Subcircuito,Provincia,código de provincia,Cantón,código de cantón,Coord. Y,Coord. X,Coord. Y Rev,Coord. X Rev,Area del Hecho,Lugar,Tipo Lugar,Fecha Infracción,Hora Infracción,Arma,Tipo Arma,Presun. Motiva.,Presun. Motiva. Obser,Probable Causa M.,Edad,Med. Edad,Sexo,Género,Etnia,Estado Civil,Nacionalidad,Discapacidad,Prof Reg Civ,Antecedentes,Anio_i,Mes_i,Hora,Rango Edad
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.12806,-79.96624,-2.12806,-79.96624,URBANO,VIA PUBLICA,PUBLICO,2023-07-06,16:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,julio,16,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,9,GUAYAQUIL,901,-2.09394,-79.95819,-2.09394,-79.95819,URBANO,VIA PUBLICA,PUBLICO,2023-07-07,12:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,12,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.12378,-79.93681,-2.12378,-79.93681,URBANO,VIA PUBLICA,PUBLICO,2023-07-07,22:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,22,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,9,GUAYAQUIL,901,-2.23928,-80.12569,-2.23928,-80.12569,URBANO,VIA PUBLICA,PUBLICO,2023-07-08,05:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,-1,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,5,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SALINAS,09D04C03S03,SALINAS 3,GUAYAS,9,GUAYAQUIL,901,-2.19067,-79.91187,-2.19067,-79.91187,URBANO,VIA PUBLICA,PUBLICO,2023-07-08,17:50:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,COMERCIANTE,SI,2023,julio,17,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S05,JUAN MONTALVO 5,GUAYAS,9,GUAYAQUIL,901,-2.11939,-79.92438,-2.11939,-79.92438,URBANO,VIA PUBLICA,PUBLICO,2023-07-08,15:50:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,15,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S02,MALVINAS NORTE 2,GUAYAS,9,GUAYAQUIL,901,-2.22332,-79.90649,-2.22332,-79.90649,URBANO,CASA/VILLA,PRIVADO,2023-07-08,15:00:00,OTROS,NINGUNA,VIOLENCIA INTRAFAMILIAR,MALTRATO,HERIDAS CONTUSAS,3,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,INGENIERO,NO,2023,julio,15,1-5
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S02,NUEVO GUAYAQUIL 2,GUAYAS,9,GUAYAQUIL,901,-2.10561,-79.97432,-2.10561,-79.97432,URBANO,VIA PUBLICA,PUBLICO,2023-07-08,22:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,julio,22,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S04,TRINITARIA SUR 4,GUAYAS,9,GUAYAQUIL,901,-2.24174,-79.9302,-2.24174,-79.9302,URBANO,PARQUES Y PLAZAS,PUBLICO,2023-07-08,22:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,22,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S04,TRINITARIA SUR 4,GUAYAS,9,GUAYAQUIL,901,-2.24174,-79.9302,-2.24174,-79.9302,URBANO,PARQUES Y PLAZAS,PUBLICO,2023-07-08,22:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,22,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S03,TRINITARIA NORTE 3,GUAYAS,9,GUAYAQUIL,901,-2.23605,-79.92598,-2.23605,-79.92598,URBANO,VIA PUBLICA,PUBLICO,2023-07-08,22:30:00,ARMA CONTUNDENTE,OBJETO CONTUSO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDAS CONTUSAS,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,22,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07691,-79.92554,-2.07691,-79.92554,URBANO,VIA PUBLICA,PUBLICO,2023-07-08,22:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,42,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,22,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S06,FLOR DE BASTION 6,GUAYAS,9,GUAYAQUIL,901,-2.08815,-79.97627,-2.08815,-79.97627,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,00:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,-1,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SI,2023,julio,0,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,9,GUAYAQUIL,901,-2.09418,-79.95849,-2.09418,-79.95849,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,15:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,15,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S01,FLOR DE BASTION 1,GUAYAS,9,GUAYAQUIL,901,-2.08702,-79.95557,-2.08702,-79.95557,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,17:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,julio,17,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,7 LAGOS,09D01C04S04,7 LAGOS 4,GUAYAS,9,GUAYAQUIL,901,-2.24962,-79.89199,-2.24962,-79.89199,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,22:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,40,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,22,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,7 LAGOS,09D01C04S04,7 LAGOS 4,GUAYAS,9,GUAYAQUIL,901,-2.24962,-79.89199,-2.24962,-79.89199,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,22:00:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,julio,22,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.1264,-79.93522,-2.1264,-79.93522,URBANO,CASA/VILLA,PRIVADO,2023-07-09,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA BLANCA,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,ESTUDIANTE,SI,2023,julio,22,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.1264,-79.93522,-2.1264,-79.93522,URBANO,CASA/VILLA,PRIVADO,2023-07-09,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,NO,2023,julio,22,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.1264,-79.93522,-2.1264,-79.93522,URBANO,CASA/VILLA,PRIVADO,2023-07-09,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,BACHILLER INFORMATIC,SI,2023,julio,22,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.1264,-79.93522,-2.1264,-79.93522,URBANO,CASA/VILLA,PRIVADO,2023-07-09,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,NO,2023,julio,22,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.1264,-79.93522,-2.1264,-79.93522,URBANO,CASA/VILLA,PRIVADO,2023-07-09,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,julio,22,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.1264,-79.93522,-2.1264,-79.93522,URBANO,CASA/VILLA,PRIVADO,2023-07-09,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACH.TEC.COMER-ADMI.,NO,2023,julio,22,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUIDEAS,09D07C05S01,ORQUIDEAS 1,GUAYAS,9,GUAYAQUIL,901,-2.0946,-79.90615,-2.0946,-79.90615,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,23:05:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,NO,2023,julio,23,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,MARTHA DE ROLDOS,09D06C02S07,MARTHA DE ROLDOS 7,GUAYAS,9,GUAYAQUIL,901,-2.14786,-79.92758,-2.14786,-79.92758,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,22:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,julio,22,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S04,TRINITARIA NORTE 4,GUAYAS,9,GUAYAQUIL,901,-2.23375,-79.93294,-2.23375,-79.93294,URBANO,VIA PUBLICA,PUBLICO,2023-07-09,22:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,FISICA,ESTUDIANTE,NO,2023,julio,22,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S01,PARAISO LA FLOR 1,GUAYAS,9,GUAYAQUIL,901,-2.10134,-79.95323,-2.10134,-79.95323,URBANO,VIA PUBLICA,PUBLICO,2023-07-10,00:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,NIGERIA,NINGUNA,ESTUDIANTE,SI,2023,julio,0,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,9,GUAYAQUIL,901,-2.12831,-79.99079,-2.12831,-79.99079,URBANO,VIA PUBLICA,PUBLICO,2023-07-10,10:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,10,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S03,MALVINAS NORTE 3,GUAYAS,9,GUAYAQUIL,901,-2.2267,-79.91411,-2.2267,-79.91411,URBANO,VIA PUBLICA,PUBLICO,2023-07-10,20:30:00,ARMA DE FUEGO,PISTOLA             ,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,20,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S03,MALVINAS NORTE 3,GUAYAS,9,GUAYAQUIL,901,-2.2267,-79.91411,-2.2267,-79.91411,URBANO,VIA PUBLICA,PUBLICO,2023-07-10,20:30:00,ARMA DE FUEGO,PISTOLA             ,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,20,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,UNION DE BANANEROS,09D01C02S03,UNION DE BANANEROS 3,GUAYAS,9,GUAYAQUIL,901,-2.26528,-79.88427,-2.26528,-79.88427,URBANO,VIA PUBLICA,PUBLICO,2023-07-10,22:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,NO,2023,julio,22,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07231,-79.92624,-2.07231,-79.92624,URBANO,VIA PUBLICA,PUBLICO,2023-07-10,20:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,20,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S02,TRINITARIA SUR 2,GUAYAS,9,GUAYAQUIL,901,-2.24462,-79.91923,-2.24462,-79.91923,URBANO,VIA PUBLICA,PUBLICO,2023-07-10,19:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,19,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.27746,-79.87865,-2.27746,-79.87865,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,16:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,16,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S04,MONTE SINAI 4,GUAYAS,9,GUAYAQUIL,901,-2.09563,-79.98029,-2.09563,-79.98029,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,16:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,16,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.13397,-79.97234,-2.13397,-79.97234,URBANO,TERRENO BALDIO,PUBLICO,2023-07-11,12:00:00,ARMA BLANCA,MACHETE             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,45,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ZAPATERO,NO,2023,julio,12,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S04,PASCUALES 4,GUAYAS,9,GUAYAQUIL,901,-2.07322,-79.9403,-2.07322,-79.9403,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,18:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,-1,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,julio,18,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,9,GUAYAQUIL,901,-2.0879,-79.95869,-2.0879,-79.95869,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,19:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,14,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,19,10-14
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,9,GUAYAQUIL,901,-2.09071,-79.96021,-2.09071,-79.96021,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,12:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,julio,12,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,9,GUAYAQUIL,901,-2.09071,-79.96021,-2.09071,-79.96021,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,12:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,COMERCIANTE,NO,2023,julio,12,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,ESTEROS,09D02C01S01,ESTEROS 1,GUAYAS,9,GUAYAQUIL,901,-2.25768,-79.89926,-2.25768,-79.89926,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,20:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,julio,20,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,BELLAVISTA,09D06C01S01,BELLAVISTA 1,GUAYAS,9,GUAYAQUIL,901,-2.18014,-79.90363,-2.18014,-79.90363,URBANO,VIA PUBLICA,PUBLICO,2023-07-11,11:30:00,ARMA BLANCA,CUCHILLO            ,DELINCUENCIA COMUN,ROBO A PERSONAS,HERIDA POR ARMA BLANCA,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,julio,11,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.12111,-79.97118,-2.12111,-79.97118,URBANO,VIA PUBLICA,PUBLICO,2023-07-12,06:30:00,ARMA BLANCA,MACHETE             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,6,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S04,PASCUALES 4,GUAYAS,9,GUAYAQUIL,901,-2.07334,-79.92834,-2.07334,-79.92834,URBANO,VIA PUBLICA,PUBLICO,2023-07-13,05:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BODEGUERO,NO,2023,julio,5,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S05,SAN FRANCISCO 5,GUAYAS,9,GUAYAQUIL,901,-2.05521,-79.96114,-2.05521,-79.96114,URBANO,VIA PUBLICA,PUBLICO,2023-07-13,05:00:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMUN,AMENAZA,HERIDAS CONTUSAS,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,julio,5,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,9,GUAYAQUIL,901,-2.09444,-79.96463,-2.09444,-79.96463,URBANO,VIA PUBLICA,PUBLICO,2023-07-13,10:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,ROBO DE MOTOS,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,julio,10,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S02,PORTETE 2,GUAYAS,9,GUAYAQUIL,901,-2.2036,-79.93724,-2.2036,-79.93724,URBANO,VIA PUBLICA,PUBLICO,2023-07-14,00:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,julio,0,26-30
